          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_test_D0_MC_mode0_momentum_costheta_375.cpp.sh.out        1.2261e-01        -8.8888e-01        6.8308e-01        1.8645e+00        1.8650e+00        7.8327e+01        2.0437e+03        1.0541e-02        6.1869e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_376.cpp.sh.out        3.0137e-02        -9.9998e-01        6.8164e-01        1.8659e+00        1.8646e+00        1.0435e+02        2.6116e+03        4.9260e-03        8.4541e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_377.cpp.sh.out        2.0045e-01        -5.7626e-01        8.3762e-01        1.8657e+00        1.8648e+00        1.0002e+02        2.5419e+03        5.3730e-03        1.0997e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_378.cpp.sh.out        3.1758e-01        -9.9989e-01        8.0170e-01        1.8655e+00        1.8645e+00        8.0945e+01        2.5011e+03        5.2062e-03        1.0453e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_379.cpp.sh.out        1.4248e-01        -1.0842e+00        8.1208e-01        1.8655e+00        1.8658e+00        5.2689e+01        2.4284e+03        5.3580e-03        1.0270e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_380.cpp.sh.out        -5.3473e-03        -2.3312e-01        9.2474e-01        1.8657e+00        1.8645e+00        6.3860e+01        2.2391e+03        5.8031e-03        1.3272e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_381.cpp.sh.out        6.6907e-02        -6.2359e-01        4.1024e-01        1.8644e+00        1.8664e+00        8.2716e+01        2.1182e+03        8.6585e-03        4.8818e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_382.cpp.sh.out        -1.3294e-02        7.8655e-03        8.8693e-01        1.8655e+00        1.8637e+00        6.3578e+01        2.0574e+03        5.7410e-03        1.4389e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_383.cpp.sh.out        1.6280e-01        -6.7469e-01        9.2175e-01        1.8653e+00        1.8665e+00        5.0696e+01        1.9573e+03        5.9778e-03        1.5423e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_384.cpp.sh.out        -1.8253e-01        -5.9992e-01        1.5493e-01        1.8665e+00        1.8655e+00        9.7217e+01        1.9098e+03        1.1976e-02        5.9259e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_385.cpp.sh.out        1.4441e-01        -6.5711e-02        2.3102e-01        1.8658e+00        1.8653e+00        5.0345e+01        1.9427e+03        1.1972e-02        5.6482e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_386.cpp.sh.out        1.1588e-02        -9.9996e-01        9.9903e-01        1.8654e+00        1.7657e+00        9.8419e+01        1.9006e+03        6.8303e-03        1.8875e-04
        mass_fit_test_D0_MC_mode0_momentum_costheta_387.cpp.sh.out        1.5905e-02        -6.0000e-01        1.1130e-01        1.8666e+00        1.8655e+00        9.4648e+01        2.0083e+03        1.3620e-02        6.3165e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_388.cpp.sh.out        -2.1425e-02        -5.4272e-01        3.0169e-01        1.8645e+00        1.8658e+00        7.4697e+01        1.9953e+03        1.1032e-02        5.4034e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_389.cpp.sh.out        5.5934e-01        -1.1279e+00        1.3802e-01        1.8637e+00        1.8655e+00        9.4035e+01        2.0970e+03        1.2691e-02        6.5535e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_390.cpp.sh.out        2.6811e-01        -1.4969e-01        1.1894e-01        1.8639e+00        1.8653e+00        5.2796e+01        2.1553e+03        1.5000e-02        6.8535e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_391.cpp.sh.out        2.3622e-01        -1.1732e-02        7.6837e-01        1.8652e+00        1.8670e+00        5.7624e+01        2.2123e+03        6.4860e-03        1.2931e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_392.cpp.sh.out        1.5336e+00        -1.5000e+00        8.4163e-01        1.8652e+00        1.8668e+00        1.0625e+02        2.1697e+03        7.0146e-03        1.2004e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_393.cpp.sh.out        1.9076e-01        -4.8928e-01        6.1781e-01        1.8655e+00        1.8657e+00        8.8071e+01        2.1799e+03        9.2783e-03        5.4775e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_394.cpp.sh.out        -2.6521e-01        -9.2717e-01        2.2629e-01        1.8663e+00        1.8653e+00        8.9597e+01        2.1705e+03        1.2370e-02        7.1429e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_395.cpp.sh.out        -1.3297e-01        -4.1177e-01        6.8551e-01        1.8656e+00        1.8654e+00        8.7386e+01        2.2777e+03        6.9501e-03        1.1983e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_396.cpp.sh.out        -4.3284e-01        9.7506e-01        1.0794e-01        1.8683e+00        1.8656e+00        2.8510e+01        2.3386e+03        2.2139e-02        8.0267e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_397.cpp.sh.out        -2.6314e-01        -2.3555e-01        1.8426e-01        1.8667e+00        1.8656e+00        5.7451e+01        2.3626e+03        1.5000e-02        7.6580e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_398.cpp.sh.out        -2.6788e-01        -4.6412e-01        8.1924e-01        1.8651e+00        1.8681e+00        7.3051e+01        2.3550e+03        7.7835e-03        1.4900e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_399.cpp.sh.out        2.3232e-01        -4.7196e-01        4.4145e-01        1.8659e+00        1.8652e+00        8.8073e+01        2.3229e+03        6.7391e-03        1.1048e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_400.cpp.sh.out        -1.6461e-01        -5.7397e-01        1.1204e-01        1.8626e+00        1.8649e+00        6.4871e+01        2.0571e+03        1.5610e-02        8.6336e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_401.cpp.sh.out        2.1633e-03        1.6708e-01        9.0452e-01        1.8654e+00        1.8651e+00        5.3044e+01        2.6650e+03        5.5652e-03        1.6714e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_402.cpp.sh.out        8.2106e-02        -3.1149e-01        8.4028e-01        1.8655e+00        1.8651e+00        7.9078e+01        2.6549e+03        5.3415e-03        1.2281e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_403.cpp.sh.out        2.3272e-01        -9.9999e-01        8.0596e-01        1.8657e+00        1.8657e+00        1.0167e+02        2.5345e+03        5.2328e-03        1.0179e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_404.cpp.sh.out        2.8752e-01        -6.0000e-01        8.9633e-01        1.8653e+00        1.8674e+00        6.8281e+01        2.4028e+03        5.4590e-03        1.3213e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_405.cpp.sh.out        7.5309e-01        -9.6822e-02        8.2320e-01        1.8658e+00        1.8673e+00        5.1512e+01        2.2535e+03        5.6258e-03        1.2809e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_406.cpp.sh.out        1.0345e-01        -1.6863e-01        1.1156e-01        1.8649e+00        1.8653e+00        6.5399e+01        2.1327e+03        1.3965e-02        5.9178e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_407.cpp.sh.out        1.4232e-01        -1.9452e+00        4.5159e-01        1.8654e+00        1.8657e+00        7.6532e+01        1.9604e+03        8.7337e-03        4.7138e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_408.cpp.sh.out        4.4869e-03        -9.9998e-01        8.0467e-01        1.8658e+00        1.8646e+00        5.9482e+01        1.9328e+03        5.5920e-03        1.3245e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_409.cpp.sh.out        2.5314e-01        -5.8227e-01        2.5262e-01        1.8653e+00        1.8654e+00        9.2796e+01        1.9192e+03        9.5245e-03        5.5042e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_410.cpp.sh.out        9.9505e-02        -3.5763e-01        2.0451e-01        1.8655e+00        1.8655e+00        8.2181e+01        1.9009e+03        1.1642e-02        5.7062e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_411.cpp.sh.out        5.4362e-01        -5.6908e-02        1.6479e-01        1.8651e+00        1.8652e+00        6.6830e+01        1.9482e+03        1.2647e-02        6.0622e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_412.cpp.sh.out        -5.3542e-01        -9.9988e-01        2.1906e-01        1.8673e+00        1.8654e+00        9.3119e+01        1.9818e+03        1.1885e-02        6.0574e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_413.cpp.sh.out        7.2200e-02        -4.0361e-01        4.5944e-01        1.8655e+00        1.8652e+00        8.2350e+01        1.9726e+03        9.2375e-03        5.5488e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_414.cpp.sh.out        1.2083e-01        -9.9999e-01        3.4248e-01        1.8662e+00        1.8656e+00        1.0999e+02        2.0781e+03        1.0700e-02        5.7915e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_415.cpp.sh.out        4.1415e-01        -4.6698e-01        8.7318e-01        1.8654e+00        1.8645e+00        4.2961e+01        2.2060e+03        6.8198e-03        1.6090e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_416.cpp.sh.out        2.5710e-02        -5.9998e-01        1.1474e-01        1.8669e+00        1.8654e+00        7.8446e+01        2.2146e+03        1.5000e-02        6.8694e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_417.cpp.sh.out        -4.1952e-02        -5.9998e-01        3.0575e-01        1.8677e+00        1.8649e+00        9.9813e+01        2.2191e+03        1.0396e-02        6.6224e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_418.cpp.sh.out        2.0315e-01        9.9832e-02        9.2293e-01        1.8655e+00        1.8669e+00        6.1427e+01        2.2737e+03        7.2535e-03        2.2506e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_419.cpp.sh.out        1.1511e-01        -3.9489e-01        1.8051e-01        1.8648e+00        1.8656e+00        5.4468e+01        2.2946e+03        1.5000e-02        7.0060e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_420.cpp.sh.out        8.7628e-01        -2.5274e-01        9.2027e-01        1.8655e+00        1.8655e+00        4.3508e+01        2.2955e+03        7.6757e-03        2.3436e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_421.cpp.sh.out        1.2939e-01        1.1543e-01        9.0664e-01        1.8655e+00        1.8636e+00        6.5489e+01        2.2935e+03        7.9105e-03        2.0000e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_422.cpp.sh.out        4.0344e-01        -1.0636e-01        2.0300e-01        1.8648e+00        1.8655e+00        7.9205e+01        2.3248e+03        1.5000e-02        7.3356e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_423.cpp.sh.out        3.3211e-03        -3.0232e-01        1.4621e-01        1.8663e+00        1.8651e+00        5.6683e+01        2.3064e+03        1.6126e-02        7.9076e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_424.cpp.sh.out        1.4654e-01        -1.0000e+00        2.8941e-01        1.8660e+00        1.8653e+00        9.2443e+01        2.3205e+03        1.2520e-02        7.6796e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_425.cpp.sh.out        5.6076e-02        -7.1915e-01        3.0000e-01        1.8658e+00        1.8641e+00        8.1284e+01        1.9827e+03        5.2477e-03        1.0321e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_426.cpp.sh.out        -1.1286e-01        -3.8589e-01        7.9733e-01        1.8657e+00        1.8647e+00        8.2921e+01        2.7039e+03        5.3183e-03        9.7878e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_427.cpp.sh.out        5.1345e-02        -7.6424e-01        3.2050e-01        1.8646e+00        1.8656e+00        1.0335e+02        2.5645e+03        8.4565e-03        4.8630e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_428.cpp.sh.out        2.2575e-01        -9.9999e-01        2.1083e-01        1.8660e+00        1.8655e+00        8.5350e+01        2.5097e+03        1.0005e-02        5.1447e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_429.cpp.sh.out        3.5654e-01        -5.9997e-01        7.4900e-01        1.8655e+00        1.8655e+00        9.2235e+01        2.4229e+03        5.1137e-03        1.0050e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_430.cpp.sh.out        4.2691e-01        -3.4585e-01        8.7452e-01        1.8658e+00        1.8642e+00        7.9624e+01        2.3171e+03        5.5509e-03        1.2972e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_431.cpp.sh.out        1.4568e-01        -1.3174e+00        8.3652e-01        1.8655e+00        1.8664e+00        1.0773e+02        2.0903e+03        5.3740e-03        1.0230e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_432.cpp.sh.out        -4.4284e-01        -6.6295e-01        1.1569e-01        1.8634e+00        1.8658e+00        6.9888e+01        2.0261e+03        1.1403e-02        5.6349e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_433.cpp.sh.out        2.6170e-01        -6.0000e-01        8.6359e-01        1.8654e+00        1.8642e+00        5.0270e+01        1.9405e+03        5.6895e-03        1.3949e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_434.cpp.sh.out        1.2850e-01        -5.4493e-01        7.7629e-01        1.8654e+00        1.8638e+00        8.5484e+01        1.8425e+03        5.7529e-03        1.0389e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_435.cpp.sh.out        1.3748e-01        -4.8790e-01        2.0613e-01        1.8657e+00        1.8657e+00        6.3718e+01        1.8933e+03        1.2248e-02        5.8621e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_436.cpp.sh.out        1.8917e-01        -1.0000e+00        1.0982e-01        1.8657e+00        1.8656e+00        9.1033e+01        1.9000e+03        1.4627e-02        6.1410e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_437.cpp.sh.out        -1.0157e-02        -1.0000e+00        8.8256e-01        1.8656e+00        1.8649e+00        8.0630e+01        1.8604e+03        6.0847e-03        1.2847e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_438.cpp.sh.out        4.4774e-02        -2.1946e-01        1.3870e-01        1.8646e+00        1.8656e+00        7.8138e+01        1.9259e+03        1.5000e-02        6.3410e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_439.cpp.sh.out        1.5200e-01        -6.4222e-01        2.6131e-01        1.8659e+00        1.8655e+00        6.6741e+01        1.9914e+03        1.2177e-02        6.0145e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_440.cpp.sh.out        2.1192e-01        -5.2412e-01        1.3899e-01        1.8627e+00        1.8656e+00        9.2090e+01        2.0329e+03        1.5000e-02        6.4147e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_441.cpp.sh.out        4.2017e-01        7.5236e-02        1.0795e-01        1.8615e+00        1.8659e+00        6.1947e+01        2.1062e+03        2.0000e-02        7.0973e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_442.cpp.sh.out        3.1902e-01        -1.0703e-01        1.4725e-01        1.8626e+00        1.8657e+00        8.8634e+01        2.1024e+03        1.5000e-02        6.7297e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_443.cpp.sh.out        1.9849e-01        -3.2812e-01        7.1122e-01        1.8658e+00        1.8647e+00        7.6376e+01        2.1806e+03        6.5706e-03        1.2955e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_444.cpp.sh.out        3.9598e-01        -1.4329e-01        8.1586e-01        1.8655e+00        1.8653e+00        7.6533e+01        2.1735e+03        6.6828e-03        1.5778e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_445.cpp.sh.out        7.2669e-02        -8.3057e-01        2.2598e-01        1.8675e+00        1.8653e+00        1.0454e+02        2.2024e+03        1.2916e-02        6.9053e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_446.cpp.sh.out        3.5045e-01        -5.1045e-01        1.9603e-01        1.8647e+00        1.8656e+00        8.1342e+01        2.2217e+03        1.5000e-02        6.9570e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_447.cpp.sh.out        2.7531e-01        -3.1220e-01        1.9434e-01        1.8656e+00        1.8656e+00        9.3819e+01        2.2062e+03        1.5000e-02        7.3405e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_448.cpp.sh.out        1.7252e-01        -3.8072e-01        5.9241e-01        1.8654e+00        1.8655e+00        1.0542e+02        2.1596e+03        6.2996e-03        1.1917e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_449.cpp.sh.out        -3.6943e-01        -1.0000e+00        9.2635e-01        1.8654e+00        1.8666e+00        8.7697e+01        2.2862e+03        8.2981e-03        1.9925e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_450.cpp.sh.out        3.6108e-02        -1.3047e+00        8.5509e-01        1.8653e+00        1.8620e+00        4.6675e+01        1.9974e+03        7.9384e-03        1.5083e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_451.cpp.sh.out        1.5058e-01        -7.9940e-01        5.7119e-01        1.8658e+00        1.8649e+00        9.6615e+01        2.6574e+03        4.5836e-03        7.9355e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_452.cpp.sh.out        -8.8448e-03        -1.0000e+00        5.3098e-01        1.8651e+00        1.8659e+00        9.1997e+01        2.6005e+03        4.4470e-03        8.1150e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_453.cpp.sh.out        1.2905e-01        -2.0524e-01        9.4466e-01        1.8655e+00        1.8652e+00        4.3497e+01        2.6285e+03        5.9695e-03        2.4830e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_454.cpp.sh.out        -3.2131e-01        -4.0458e-03        8.8774e-01        1.8655e+00        1.8655e+00        5.7807e+01        2.4901e+03        5.6336e-03        1.5503e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_455.cpp.sh.out        9.8430e-02        -6.1204e-01        7.4563e-01        1.8656e+00        1.8654e+00        8.5428e+01        2.3276e+03        5.0738e-03        9.6839e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_456.cpp.sh.out        1.9651e-01        -5.6499e-01        8.5149e-01        1.8654e+00        1.8666e+00        8.6608e+01        2.0974e+03        5.4627e-03        1.2990e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_457.cpp.sh.out        -2.5996e-01        -5.8935e-01        8.4716e-01        1.8654e+00        1.8666e+00        8.0798e+01        2.0142e+03        5.5950e-03        1.0934e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_458.cpp.sh.out        9.8779e-02        -2.5626e-01        9.2288e-01        1.8653e+00        1.8653e+00        5.9379e+01        1.9296e+03        6.0169e-03        1.7895e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_459.cpp.sh.out        1.2245e-01        -4.5905e-01        7.4729e-01        1.8654e+00        1.8659e+00        7.0526e+01        1.8945e+03        5.2599e-03        1.1441e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_460.cpp.sh.out        2.5781e-01        -3.1840e-01        1.9134e-01        1.8652e+00        1.8656e+00        8.0932e+01        1.8451e+03        1.2484e-02        5.8665e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_461.cpp.sh.out        8.4871e-03        -1.0000e+00        6.4769e-01        1.8661e+00        1.8653e+00        1.0197e+02        1.7092e+03        7.7034e-03        4.4807e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_462.cpp.sh.out        3.8830e-01        -5.0078e-01        8.3777e-01        1.8656e+00        1.8658e+00        6.0841e+01        1.8661e+03        5.8381e-03        1.3565e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_463.cpp.sh.out        2.9838e-01        -4.7674e-01        1.9587e-01        1.8652e+00        1.8656e+00        6.6683e+01        1.8363e+03        1.4132e-02        5.7909e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_464.cpp.sh.out        5.8146e-01        -6.6374e-01        4.8578e-01        1.8655e+00        1.8654e+00        8.0324e+01        1.8486e+03        9.0011e-03        5.3130e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_465.cpp.sh.out        2.9040e-01        2.3681e-02        9.0553e-01        1.8656e+00        1.8643e+00        5.3535e+01        1.9034e+03        6.7628e-03        1.9107e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_466.cpp.sh.out        8.6589e-02        -9.5138e-03        8.9228e-01        1.8654e+00        1.8663e+00        7.8715e+01        1.9391e+03        6.6663e-03        1.5096e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_467.cpp.sh.out        3.2339e-01        -4.6992e-01        2.1699e-01        1.8650e+00        1.8657e+00        8.0795e+01        1.8833e+03        1.3359e-02        6.2960e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_468.cpp.sh.out        1.8949e-01        -4.9296e-01        2.1765e-01        1.8641e+00        1.8656e+00        7.1915e+01        1.9531e+03        1.5000e-02        6.0479e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_469.cpp.sh.out        2.1390e-02        -1.5556e-01        2.1698e-01        1.8649e+00        1.8655e+00        9.6228e+01        1.9428e+03        1.5000e-02        6.5149e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_470.cpp.sh.out        3.6036e-01        -5.7400e-01        6.6824e-01        1.8661e+00        1.8643e+00        1.3112e+02        1.9189e+03        6.0272e-03        1.1372e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_471.cpp.sh.out        7.3985e-02        -7.0634e-01        1.6037e-01        1.8669e+00        1.8652e+00        9.4112e+01        1.9498e+03        1.5000e-02        7.3848e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_472.cpp.sh.out        -2.6003e-02        -6.9731e-02        1.8432e-01        1.8674e+00        1.8653e+00        5.3899e+01        2.0381e+03        2.0000e-02        7.1824e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_473.cpp.sh.out        -1.1757e-02        -2.3654e-01        7.8544e-01        1.8655e+00        1.8664e+00        9.8028e+01        1.9750e+03        7.2427e-03        1.6362e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_474.cpp.sh.out        -2.5397e-01        -5.0609e-01        2.6180e-01        1.8643e+00        1.8658e+00        8.0656e+01        1.9433e+03        1.4693e-02        7.1971e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_475.cpp.sh.out        -2.2644e-01        -8.3818e-01        3.3429e-01        1.8636e+00        1.8654e+00        9.0841e+01        1.7310e+03        1.2208e-02        6.9445e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_476.cpp.sh.out        1.0780e-01        6.0000e-01        9.4017e-01        1.8654e+00        1.8643e+00        4.1596e+01        2.7235e+03        5.7105e-03        1.8580e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_477.cpp.sh.out        4.7228e-02        5.9999e-01        9.2689e-01        1.8656e+00        1.8634e+00        4.2815e+01        2.6721e+03        5.7496e-03        2.0689e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_478.cpp.sh.out        -3.6610e-03        -7.6067e-01        7.0604e-01        1.8657e+00        1.8648e+00        8.5409e+01        2.5415e+03        4.7904e-03        9.5382e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_479.cpp.sh.out        3.2357e-01        -9.3361e-01        8.0701e-01        1.8657e+00        1.8652e+00        8.7320e+01        2.4847e+03        5.2455e-03        1.0625e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_480.cpp.sh.out        3.0644e-01        -3.1536e-01        8.6712e-01        1.8655e+00        1.8634e+00        7.1551e+01        2.2895e+03        5.5218e-03        1.3071e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_481.cpp.sh.out        1.1276e-01        9.9899e-02        9.0044e-01        1.8654e+00        1.8640e+00        4.4158e+01        2.2409e+03        5.6623e-03        1.8940e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_482.cpp.sh.out        1.6579e-01        -5.0537e-01        8.7716e-01        1.8655e+00        1.8636e+00        5.8227e+01        2.0726e+03        5.5315e-03        1.6737e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_483.cpp.sh.out        -4.0210e-02        -2.8307e-01        1.3386e-01        1.8655e+00        1.8656e+00        7.4081e+01        1.8540e+03        1.1461e-02        5.8592e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_484.cpp.sh.out        -1.2072e-01        4.5274e-01        8.6660e-01        1.8651e+00        1.8672e+00        3.8294e+01        1.8777e+03        5.8243e-03        1.8061e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_485.cpp.sh.out        3.9588e-03        -7.7413e-01        1.3685e-01        1.8665e+00        1.8655e+00        7.4184e+01        1.7698e+03        1.5000e-02        6.1028e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_486.cpp.sh.out        3.0442e-01        9.9963e-02        8.7066e-01        1.8651e+00        1.8665e+00        5.0441e+01        1.6635e+03        6.1526e-03        1.8790e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_487.cpp.sh.out        3.8689e-01        -3.9989e-01        2.3036e-01        1.8652e+00        1.8656e+00        7.8263e+01        1.6947e+03        1.2244e-02        5.6102e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_488.cpp.sh.out        2.2591e-01        -1.1627e+00        2.2022e-01        1.8648e+00        1.8659e+00        8.9603e+01        1.7004e+03        1.1470e-02        6.0196e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_489.cpp.sh.out        7.8293e-03        -1.0000e+00        6.0312e-01        1.8654e+00        1.8656e+00        8.0724e+01        1.6713e+03        5.0994e-03        1.1494e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_490.cpp.sh.out        2.0020e-01        -3.9945e-01        3.0001e-01        1.8654e+00        1.8657e+00        1.0741e+02        1.6576e+03        1.1854e-02        5.8402e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_491.cpp.sh.out        4.6887e-01        -2.5280e-01        3.2842e-01        1.8670e+00        1.8651e+00        1.0514e+02        1.6739e+03        1.1409e-02        5.9914e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_492.cpp.sh.out        7.9874e-02        -3.1926e-01        2.4257e-01        1.8672e+00        1.8658e+00        8.2510e+01        1.6755e+03        1.5000e-02        6.4443e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_493.cpp.sh.out        2.5175e-01        -3.6316e-01        2.2905e-01        1.8665e+00        1.8652e+00        8.7312e+01        1.6407e+03        1.5000e-02        6.4066e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_494.cpp.sh.out        1.6330e-01        -3.8914e-01        1.9813e-01        1.8662e+00        1.8657e+00        1.0277e+02        1.5891e+03        1.5000e-02        6.8100e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_495.cpp.sh.out        1.6022e-01        -2.1984e-01        6.7272e-01        1.8652e+00        1.8669e+00        8.6113e+01        1.5998e+03        6.3384e-03        1.4003e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_496.cpp.sh.out        2.2850e-02        -1.3111e-01        7.8520e-01        1.8657e+00        1.8679e+00        6.2512e+01        1.6135e+03        6.9633e-03        1.9317e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_497.cpp.sh.out        6.1849e-03        -5.3408e-01        8.2125e-01        1.8656e+00        1.8689e+00        6.2491e+01        1.5326e+03        7.8661e-03        2.1510e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_498.cpp.sh.out        6.9243e-01        -1.4895e+00        3.2537e-01        1.8661e+00        1.8658e+00        1.4798e+02        1.4610e+03        1.3985e-02        6.8174e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_499.cpp.sh.out        -1.2681e-01        -1.0000e+00        3.1442e-01        1.8688e+00        1.8652e+00        8.3930e+01        1.4670e+03        1.5077e-02        6.8965e-03
