          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_Dp_mc_mode200_momentum_costheta_379.cpp.sh.out        2.2826e-01        -3.1075e-01        1.4007e-01        1.8686e+00        1.8699e+00        1.5033e+02        2.5747e+03        1.1621e-02        4.0532e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_380.cpp.sh.out        -5.2510e-02        -4.1370e-01        1.5924e-01        1.8694e+00        1.8700e+00        1.3291e+02        2.5852e+03        1.3131e-02        4.3334e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_381.cpp.sh.out        1.6957e-01        -2.6531e-01        2.0012e-01        1.8681e+00        1.8701e+00        1.3267e+02        2.4533e+03        1.0226e-02        4.0024e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_382.cpp.sh.out        1.0040e-01        -4.8231e-01        9.1958e-02        1.8683e+00        1.8702e+00        1.5911e+02        2.4279e+03        1.5000e-02        4.4838e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_383.cpp.sh.out        -1.6646e-01        -3.2196e-01        1.3854e-01        1.8680e+00        1.8701e+00        9.4959e+01        2.3479e+03        1.4933e-02        4.3907e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_384.cpp.sh.out        1.5203e-01        -6.2278e-01        3.1051e-01        1.8691e+00        1.8701e+00        1.6351e+02        2.2514e+03        8.4920e-03        3.9296e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_385.cpp.sh.out        2.1437e-01        -5.1250e-01        2.6978e-01        1.8705e+00        1.8700e+00        1.3633e+02        2.1906e+03        9.4106e-03        4.2869e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_386.cpp.sh.out        2.9694e-01        -9.7555e-01        1.1437e-01        1.8692e+00        1.8700e+00        1.4304e+02        2.0910e+03        1.4014e-02        4.6878e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_387.cpp.sh.out        -9.2191e-02        -2.4315e-01        1.5050e-01        1.8713e+00        1.8700e+00        1.1386e+02        2.0682e+03        1.3456e-02        4.5311e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_388.cpp.sh.out        3.4681e-01        -2.3288e-01        1.7476e-01        1.8691e+00        1.8701e+00        1.1615e+02        1.9338e+03        1.2577e-02        4.7591e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_389.cpp.sh.out        2.6599e-01        -9.6554e-01        2.0671e-01        1.8699e+00        1.8699e+00        1.1343e+02        1.9456e+03        1.0905e-02        4.8100e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_390.cpp.sh.out        1.0191e-01        -8.0707e-01        2.2193e-01        1.8696e+00        1.8700e+00        1.3992e+02        1.7851e+03        1.0612e-02        4.6565e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_391.cpp.sh.out        1.1979e-01        -3.1524e-01        1.6415e-01        1.8699e+00        1.8701e+00        1.0860e+02        1.8424e+03        1.3113e-02        5.3154e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_392.cpp.sh.out        2.4238e-01        -6.7088e-01        4.0755e-01        1.8690e+00        1.8702e+00        1.1184e+02        1.7727e+03        8.4631e-03        4.1435e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_393.cpp.sh.out        3.3462e-01        -2.9585e-01        1.2714e-01        1.8676e+00        1.8698e+00        1.0889e+02        1.7502e+03        1.5000e-02        5.5004e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_394.cpp.sh.out        5.6419e-01        -2.7828e-01        8.7353e-01        1.8700e+00        1.8707e+00        5.8935e+01        1.9901e+03        6.5514e-03        2.4727e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_395.cpp.sh.out        3.5213e-01        -3.2252e-01        1.0327e-01        1.8666e+00        1.8704e+00        1.0001e+02        1.7440e+03        2.0000e-02        5.7034e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_396.cpp.sh.out        1.7780e-01        -7.1583e-01        9.0608e-01        1.8699e+00        1.8747e+00        1.3783e+02        1.6882e+03        5.6929e-03        1.5510e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_397.cpp.sh.out        1.4349e-01        -7.6905e-01        7.0318e-01        1.8701e+00        1.8704e+00        1.1654e+02        1.7266e+03        5.6080e-03        1.0958e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_398.cpp.sh.out        -2.4764e-01        -5.3647e-01        1.7874e-01        1.8700e+00        1.8699e+00        1.1615e+02        1.7149e+03        1.3428e-02        6.0212e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_399.cpp.sh.out        1.5396e-01        -5.8505e-01        1.3088e-01        1.8731e+00        1.8700e+00        1.1542e+02        1.7215e+03        1.5000e-02        6.2374e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_400.cpp.sh.out        1.8674e-01        -2.3747e-01        2.4773e-01        1.8689e+00        1.8698e+00        1.0219e+02        1.5937e+03        1.2138e-02        5.8113e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_401.cpp.sh.out        8.8398e-02        -4.6327e-01        2.1879e-01        1.8687e+00        1.8702e+00        1.5391e+02        2.6742e+03        9.7352e-03        3.8489e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_402.cpp.sh.out        2.7058e-01        -5.0760e-01        9.5297e-02        1.8677e+00        1.8701e+00        1.6844e+02        2.5806e+03        1.3987e-02        4.2458e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_403.cpp.sh.out        1.8007e-01        -2.6461e-01        1.3840e-01        1.8693e+00        1.8700e+00        1.4632e+02        2.6307e+03        1.2338e-02        3.9914e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_404.cpp.sh.out        2.4960e-01        -2.6010e-01        1.3635e-01        1.8693e+00        1.8700e+00        1.1043e+02        2.5666e+03        1.5106e-02        4.1943e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_405.cpp.sh.out        7.6659e-02        -5.3155e-01        1.6086e-01        1.8687e+00        1.8701e+00        1.7456e+02        2.4624e+03        1.0785e-02        4.0926e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_406.cpp.sh.out        2.3476e-01        -4.5674e-01        1.7774e-01        1.8677e+00        1.8701e+00        1.4413e+02        2.4308e+03        1.1313e-02        4.1832e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_407.cpp.sh.out        -1.6376e-02        -9.3786e-01        1.2027e-01        1.8708e+00        1.8700e+00        1.1942e+02        2.4666e+03        1.3779e-02        4.2623e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_408.cpp.sh.out        2.6294e-01        -6.4803e-01        1.5533e-01        1.8683e+00        1.8701e+00        1.3579e+02        2.3313e+03        1.0598e-02        4.2275e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_409.cpp.sh.out        3.8726e-01        -5.8021e-01        3.9967e-01        1.8695e+00        1.8702e+00        1.8776e+02        2.1792e+03        7.2885e-03        3.7106e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_410.cpp.sh.out        -1.2212e-02        -3.7025e-01        1.5385e-01        1.8696e+00        1.8700e+00        1.2684e+02        2.1362e+03        1.3179e-02        4.5001e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_411.cpp.sh.out        1.7176e-02        -6.9803e-01        2.4877e-01        1.8686e+00        1.8702e+00        1.3658e+02        2.0014e+03        9.7159e-03        4.2899e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_412.cpp.sh.out        1.2871e-01        -5.1077e-01        1.8661e-01        1.8687e+00        1.8703e+00        1.5590e+02        1.9501e+03        1.0078e-02        4.4540e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_413.cpp.sh.out        -1.1241e-01        -8.4723e-01        1.9865e-01        1.8680e+00        1.8702e+00        1.5201e+02        1.8329e+03        9.7711e-03        4.5758e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_414.cpp.sh.out        -2.4939e-01        -4.3884e-01        1.0954e-01        1.8677e+00        1.8701e+00        8.2857e+01        1.8491e+03        1.7073e-02        4.8744e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_415.cpp.sh.out        -1.3172e-02        -1.2298e+00        5.3571e-01        1.8700e+00        1.8699e+00        1.7099e+02        1.6979e+03        4.2692e-03        7.7185e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_416.cpp.sh.out        1.9502e-01        -7.5805e-01        3.4793e-01        1.8690e+00        1.8702e+00        1.2079e+02        1.7330e+03        9.8743e-03        4.5737e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_417.cpp.sh.out        4.4558e-01        -1.4581e-01        7.7075e-01        1.8698e+00        1.8699e+00        1.0737e+02        1.6955e+03        4.9613e-03        1.1713e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_418.cpp.sh.out        1.3729e-01        -5.2824e-01        1.6396e-01        1.8691e+00        1.8703e+00        1.0600e+02        1.6611e+03        1.4987e-02        5.3323e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_419.cpp.sh.out        -2.6256e-01        2.6346e-01        1.5796e-01        1.8688e+00        1.8700e+00        8.3789e+01        1.6852e+03        1.5963e-02        5.4883e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_420.cpp.sh.out        -4.5643e-02        -2.5963e-01        2.0987e-01        1.8690e+00        1.8701e+00        1.0550e+02        1.6046e+03        1.2835e-02        5.3818e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_421.cpp.sh.out        2.0362e-01        -7.8721e-01        9.3289e-01        1.8701e+00        1.8684e+00        1.6211e+02        1.5949e+03        6.5595e-03        1.5423e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_422.cpp.sh.out        1.4849e-01        -7.1624e-01        8.7719e-01        1.8701e+00        1.8689e+00        1.1018e+02        1.6688e+03        6.1502e-03        1.5922e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_423.cpp.sh.out        -1.3180e-03        -7.1598e-01        7.5396e-01        1.8700e+00        1.8706e+00        1.2261e+02        1.6387e+03        5.5363e-03        1.2338e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_424.cpp.sh.out        -3.0042e-01        -7.2089e-01        9.0197e-01        1.8700e+00        1.8742e+00        9.0572e+01        1.6473e+03        6.2614e-03        1.7495e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_425.cpp.sh.out        -4.2499e-01        -9.5469e-01        1.2657e-01        1.8703e+00        1.8693e+00        7.4796e+01        1.5440e+03        1.7936e-02        6.0943e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_426.cpp.sh.out        4.1252e-02        -6.9131e-01        1.2733e-01        1.8692e+00        1.8700e+00        1.6352e+02        2.6244e+03        1.2819e-02        4.1899e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_427.cpp.sh.out        -7.1246e-03        -5.3174e-01        2.6496e-01        1.8689e+00        1.8701e+00        1.7162e+02        2.6194e+03        8.6469e-03        3.7036e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_428.cpp.sh.out        1.4761e-01        -4.5857e-01        1.8849e-01        1.8695e+00        1.8700e+00        1.5169e+02        2.5736e+03        9.7292e-03        4.0709e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_429.cpp.sh.out        -1.2688e-01        -5.2983e-01        1.3300e-01        1.8684e+00        1.8700e+00        1.5137e+02        2.5307e+03        1.1921e-02        4.0576e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_430.cpp.sh.out        -4.1564e-02        -3.5883e-01        1.2772e-01        1.8680e+00        1.8701e+00        1.2528e+02        2.5188e+03        1.3520e-02        4.3543e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_431.cpp.sh.out        9.2523e-02        -5.6021e-01        2.0336e-01        1.8703e+00        1.8700e+00        1.5685e+02        2.3922e+03        9.4783e-03        3.9404e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_432.cpp.sh.out        1.9241e-01        -6.3475e-01        2.3957e-01        1.8689e+00        1.8700e+00        1.9227e+02        2.3008e+03        8.7884e-03        3.8371e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_433.cpp.sh.out        3.7584e-01        -9.4883e-01        4.3911e-01        1.8699e+00        1.8703e+00        1.9317e+02        2.1878e+03        6.6412e-03        3.6503e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_434.cpp.sh.out        2.1573e-01        -5.3751e-01        1.3391e-01        1.8689e+00        1.8698e+00        1.4012e+02        2.1049e+03        1.2460e-02        4.3997e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_435.cpp.sh.out        4.2229e-01        -4.1486e-01        3.1806e-01        1.8695e+00        1.8701e+00        1.4650e+02        2.0495e+03        8.1586e-03        3.8465e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_436.cpp.sh.out        1.9674e-01        -3.8555e-01        4.2165e-01        1.8690e+00        1.8702e+00        1.4732e+02        1.9437e+03        7.7408e-03        3.7707e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_437.cpp.sh.out        4.5873e-01        -2.0709e-01        1.1826e-01        1.8680e+00        1.8702e+00        1.0387e+02        1.8540e+03        1.5000e-02        5.0268e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_438.cpp.sh.out        1.9852e-01        -5.2500e-01        1.6184e-01        1.8710e+00        1.8699e+00        1.2949e+02        1.7825e+03        1.3364e-02        4.6673e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_439.cpp.sh.out        2.6158e-01        -4.2877e-01        2.5542e-01        1.8703e+00        1.8701e+00        1.3019e+02        1.6618e+03        9.4583e-03        4.6382e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_440.cpp.sh.out        3.8667e-01        -1.1072e-01        7.8602e-01        1.8701e+00        1.8692e+00        9.6927e+01        1.6881e+03        4.8103e-03        1.3023e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_441.cpp.sh.out        2.6347e-01        -6.8846e-01        6.0157e-01        1.8705e+00        1.8680e+00        1.3741e+02        1.5576e+03        4.5076e-03        8.3625e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_442.cpp.sh.out        1.0375e-01        -3.3479e-01        1.6459e-01        1.8701e+00        1.8700e+00        6.7382e+01        1.5145e+03        1.5865e-02        5.2439e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_443.cpp.sh.out        3.2062e-01        -6.1948e-01        9.9487e-01        1.8701e+00        1.8692e+00        1.4482e+02        1.5042e+03        6.2690e-03        8.3387e-06
        mass_fit_Dp_mc_mode200_momentum_costheta_444.cpp.sh.out        1.7954e-01        -6.9762e-01        2.7440e-01        1.8689e+00        1.8702e+00        1.0551e+02        1.5026e+03        1.1032e-02        4.9415e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_445.cpp.sh.out        1.2678e-01        -8.0265e-01        9.9742e-01        1.8701e+00        1.8663e+00        1.5648e+02        1.4325e+03        5.9409e-03        4.7683e-06
        mass_fit_Dp_mc_mode200_momentum_costheta_446.cpp.sh.out        2.4417e-01        -9.4829e-01        3.2422e-01        1.8695e+00        1.8702e+00        1.2302e+02        1.4710e+03        1.0114e-02        5.1156e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_447.cpp.sh.out        -2.6752e-02        -4.6927e-01        2.6601e-01        1.8702e+00        1.8697e+00        8.7099e+01        1.4910e+03        1.2657e-02        4.8869e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_448.cpp.sh.out        6.5359e-02        -2.2650e-01        9.5077e-02        1.8726e+00        1.8697e+00        9.3684e+01        1.5284e+03        1.9993e-02        6.5394e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_449.cpp.sh.out        2.2690e-02        -8.2831e-01        1.8762e-01        1.8698e+00        1.8699e+00        1.0259e+02        1.4826e+03        1.4218e-02        5.5792e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_450.cpp.sh.out        -2.8666e-01        -7.0480e-01        9.1161e-01        1.8703e+00        1.8710e+00        6.2076e+01        1.3368e+03        6.3348e-03        1.9522e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_451.cpp.sh.out        -7.2331e-02        -6.4947e-01        1.5104e-01        1.8687e+00        1.8701e+00        1.6554e+02        2.6015e+03        1.1354e-02        4.0257e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_452.cpp.sh.out        1.2964e-01        -5.8306e-01        1.6049e-01        1.8693e+00        1.8700e+00        1.5733e+02        2.6057e+03        1.2222e-02        4.0489e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_453.cpp.sh.out        -2.2483e-01        -2.0353e-01        8.9058e-02        1.8704e+00        1.8700e+00        9.0142e+01        2.6518e+03        2.2000e-02        4.3444e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_454.cpp.sh.out        2.1410e-01        -6.1151e-01        2.2796e-01        1.8696e+00        1.8699e+00        1.6439e+02        2.5146e+03        8.5521e-03        3.9414e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_455.cpp.sh.out        3.3190e-02        -8.9979e-01        3.3414e-01        1.8697e+00        1.8701e+00        1.6722e+02        2.4779e+03        8.1607e-03        3.5681e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_456.cpp.sh.out        1.3208e-01        -5.8156e-01        1.7667e-01        1.8689e+00        1.8698e+00        1.3045e+02        2.3796e+03        1.1144e-02        4.1798e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_457.cpp.sh.out        -5.3581e-02        -3.7333e-01        1.7855e-01        1.8695e+00        1.8700e+00        1.5056e+02        2.2857e+03        1.1405e-02        4.2005e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_458.cpp.sh.out        4.5515e-02        -6.1740e-01        2.3035e-01        1.8696e+00        1.8701e+00        1.3537e+02        2.2037e+03        1.0210e-02        3.8427e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_459.cpp.sh.out        1.8483e-01        -2.2691e-01        1.2521e-01        1.8696e+00        1.8699e+00        9.5802e+01        2.0972e+03        1.5000e-02        4.6787e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_460.cpp.sh.out        3.9741e-01        -5.3081e-01        1.4964e-01        1.8702e+00        1.8702e+00        1.2336e+02        2.0085e+03        1.3475e-02        4.6000e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_461.cpp.sh.out        2.3033e-01        -5.4725e-01        1.8781e-01        1.8688e+00        1.8699e+00        1.4093e+02        1.8881e+03        1.0728e-02        4.5459e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_462.cpp.sh.out        2.8865e-01        -5.1487e-01        2.2220e-01        1.8697e+00        1.8699e+00        9.5679e+01        1.7894e+03        1.1479e-02        4.3702e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_463.cpp.sh.out        2.0434e-01        -1.1931e+00        1.7494e-01        1.8696e+00        1.8696e+00        1.3429e+02        1.6287e+03        1.1325e-02        4.6834e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_464.cpp.sh.out        5.2306e-01        -8.4762e-02        1.4632e-01        1.8678e+00        1.8702e+00        8.8057e+01        1.6249e+03        1.4730e-02        4.7670e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_465.cpp.sh.out        1.9523e-01        -7.6233e-01        2.0981e-01        1.8702e+00        1.8697e+00        1.0117e+02        1.4658e+03        9.6080e-03        4.7633e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_466.cpp.sh.out        2.0807e-01        -3.4102e-01        8.3902e-01        1.8702e+00        1.8709e+00        8.0093e+01        1.4269e+03        4.9680e-03        1.5701e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_467.cpp.sh.out        4.2652e-01        -8.4450e-01        9.7610e-01        1.8702e+00        1.8688e+00        1.6041e+02        1.2807e+03        6.2138e-03        2.9709e-04
        mass_fit_Dp_mc_mode200_momentum_costheta_468.cpp.sh.out        2.9923e-01        -5.6426e-01        1.8343e-01        1.8716e+00        1.8699e+00        1.1167e+02        1.3024e+03        1.2212e-02        5.2953e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_469.cpp.sh.out        2.6352e-01        -3.3038e-01        7.1850e-01        1.8702e+00        1.8704e+00        1.0896e+02        1.2621e+03        5.0783e-03        1.1586e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_470.cpp.sh.out        1.4119e-01        -2.9235e-01        1.5719e-01        1.8727e+00        1.8700e+00        9.0852e+01        1.2842e+03        1.5000e-02        5.7961e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_471.cpp.sh.out        1.2979e-01        -9.7270e-01        5.4590e-01        1.8692e+00        1.8705e+00        1.5223e+02        1.2227e+03        8.2283e-03        4.3277e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_472.cpp.sh.out        7.6814e-02        -8.5195e-01        2.3046e-01        1.8717e+00        1.8695e+00        9.7882e+01        1.2382e+03        1.3606e-02        5.7176e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_473.cpp.sh.out        2.5527e-01        -2.6023e-01        1.8116e-01        1.8708e+00        1.8699e+00        1.0518e+02        1.2228e+03        1.3007e-02        5.6124e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_474.cpp.sh.out        -9.0700e-01        -7.7630e-01        8.4557e-01        1.8703e+00        1.8685e+00        3.4998e+01        1.2619e+03        5.9476e-03        2.4576e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_475.cpp.sh.out        -1.2204e-01        -3.1508e-01        8.6588e-01        1.8704e+00        1.8634e+00        5.2844e+01        1.0972e+03        6.2435e-03        1.7678e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_476.cpp.sh.out        -8.4666e-02        -7.9092e-01        1.2951e-01        1.8686e+00        1.8699e+00        1.7388e+02        2.6549e+03        1.1796e-02        4.0541e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_477.cpp.sh.out        2.0494e-01        -5.7837e-01        1.9737e-01        1.8699e+00        1.8699e+00        1.7421e+02        2.6198e+03        1.0844e-02        3.8416e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_478.cpp.sh.out        7.2889e-02        -6.7426e-01        1.9680e-01        1.8698e+00        1.8701e+00        1.4121e+02        2.5958e+03        1.0637e-02        3.9490e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_479.cpp.sh.out        -1.3480e-01        -8.1533e-01        1.4574e-01        1.8682e+00        1.8699e+00        1.7082e+02        2.5042e+03        1.2130e-02        4.1875e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_480.cpp.sh.out        -2.6215e-01        -4.5664e-01        1.5541e-01        1.8696e+00        1.8699e+00        1.2786e+02        2.4802e+03        1.3311e-02        4.3372e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_481.cpp.sh.out        1.3394e-01        -3.7047e-01        1.1486e-01        1.8682e+00        1.8699e+00        1.2385e+02        2.4072e+03        1.5000e-02        4.4770e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_482.cpp.sh.out        3.3555e-01        -4.8427e-01        1.5305e-01        1.8695e+00        1.8701e+00        1.0838e+02        2.2606e+03        1.5446e-02        4.2444e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_483.cpp.sh.out        -1.6424e-02        -5.6283e-01        1.5989e-01        1.8695e+00        1.8700e+00        1.4396e+02        2.1201e+03        1.1992e-02        4.2662e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_484.cpp.sh.out        -9.0489e-02        -1.3533e-01        1.1510e-01        1.8685e+00        1.8701e+00        7.1262e+01        2.0718e+03        1.9345e-02        4.5507e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_485.cpp.sh.out        3.3365e-01        -1.5203e-01        1.1505e-01        1.8692e+00        1.8700e+00        1.0714e+02        1.8679e+03        1.5000e-02        4.7853e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_486.cpp.sh.out        2.7738e-01        -7.7514e-01        3.0466e-01        1.8697e+00        1.8701e+00        1.4560e+02        1.7245e+03        8.4314e-03        4.1594e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_487.cpp.sh.out        2.0214e-01        -4.2311e-01        2.0949e-01        1.8687e+00        1.8700e+00        8.6188e+01        1.6086e+03        1.1947e-02        4.4780e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_488.cpp.sh.out        3.0133e-01        -1.0835e+00        2.1233e-01        1.8702e+00        1.8702e+00        1.2144e+02        1.4434e+03        1.2190e-02        4.4810e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_489.cpp.sh.out        3.8132e-01        -5.8634e-01        1.9823e-01        1.8690e+00        1.8701e+00        1.3783e+02        1.3281e+03        1.0559e-02        4.8962e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_490.cpp.sh.out        5.6395e-03        -8.2381e-01        2.7830e-01        1.8700e+00        1.8700e+00        1.2647e+02        1.2305e+03        1.0279e-02        4.6264e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_491.cpp.sh.out        2.1680e-01        -1.3788e-01        1.7352e-01        1.8717e+00        1.8701e+00        7.9750e+01        1.2541e+03        1.5000e-02        5.1329e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_492.cpp.sh.out        -4.8745e-02        -9.8365e-01        4.6987e-01        1.8709e+00        1.8698e+00        1.0893e+02        1.0801e+03        4.1108e-03        8.1896e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_493.cpp.sh.out        -1.3108e-01        -3.7009e-01        8.1851e-01        1.8703e+00        1.8734e+00        6.4168e+01        1.0279e+03        5.1263e-03        1.8777e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_494.cpp.sh.out        4.7153e-01        -9.8897e-01        2.6630e-01        1.8713e+00        1.8701e+00        1.0382e+02        9.1116e+02        1.1360e-02        5.2002e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_495.cpp.sh.out        3.1597e-02        -3.5833e-01        7.5853e-01        1.8705e+00        1.8697e+00        6.7203e+01        8.9289e+02        5.3169e-03        1.5737e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_496.cpp.sh.out        6.2914e-01        -6.8033e-01        2.7800e-01        1.8707e+00        1.8700e+00        1.0037e+02        8.2455e+02        1.2093e-02        5.0204e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_497.cpp.sh.out        1.4268e-01        -1.4136e-01        7.8944e-01        1.8706e+00        1.8707e+00        7.6892e+01        8.0912e+02        5.8935e-03        1.7573e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_498.cpp.sh.out        4.6889e-01        -6.8865e-01        3.9754e-01        1.8702e+00        1.8699e+00        9.4634e+01        6.9043e+02        4.2218e-03        9.6428e-03
        mass_fit_Dp_mc_mode200_momentum_costheta_499.cpp.sh.out        1.2485e-01        -5.7335e-01        6.4416e-01        1.8706e+00        1.8705e+00        5.6411e+01        6.9365e+02        5.7972e-03        1.3884e-02
        mass_fit_Dp_mc_mode200_momentum_costheta_500.cpp.sh.out        -4.5009e-01        -1.5000e+00        3.9299e-01        1.8704e+00        1.8696e+00        6.5612e+01        5.7737e+02        4.0925e-03        9.4742e-03
