          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_mc_mode401_momentum_costheta_392.cpp.sh.out        -2.1556e-01        -8.4097e-01        6.4156e-02        1.9687e+00        1.9683e+00        9.3272e+01        6.1773e+02        4.8954e-04        4.9248e-03
        mass_fit_mc_mode401_momentum_costheta_393.cpp.sh.out        2.5657e-01        -5.6903e-01        1.6656e-01        1.9640e+00        1.9688e+00        3.5095e+01        6.5583e+02        8.0610e-03        4.4912e-03
        mass_fit_mc_mode401_momentum_costheta_394.cpp.sh.out        -3.3767e-01        -9.3749e-01        9.7956e-01        1.9690e+00        1.9532e+00        6.2336e+01        6.1767e+02        5.1120e-03        2.4394e-03
        mass_fit_mc_mode401_momentum_costheta_395.cpp.sh.out        1.7968e-01        -6.7155e-01        8.6592e-02        1.9742e+00        1.9681e+00        8.2201e+01        6.5380e+02        2.1461e-03        4.9667e-03
        mass_fit_mc_mode401_momentum_costheta_396.cpp.sh.out        7.0101e-01        9.0781e-01        7.0411e-01        1.9691e+00        1.9669e+00        1.5002e+01        6.5396e+02        4.6354e-03        8.4589e-03
        mass_fit_mc_mode401_momentum_costheta_397.cpp.sh.out        7.0376e-02        9.5192e-01        6.1001e-01        1.9690e+00        1.9670e+00        1.2636e+01        6.4935e+02        4.3438e-03        8.6282e-03
        mass_fit_mc_mode401_momentum_costheta_398.cpp.sh.out        4.0928e-02        -9.2889e-01        6.0686e-01        1.9685e+00        1.9682e+00        4.3197e+01        6.3182e+02        4.3899e-03        7.2878e-03
        mass_fit_mc_mode401_momentum_costheta_399.cpp.sh.out        1.9378e-01        -1.9917e+00        6.6807e-02        1.9700e+00        1.9685e+00        9.6013e+01        6.1892e+02        1.0007e-03        5.5234e-03
        mass_fit_mc_mode401_momentum_costheta_400.cpp.sh.out        -2.6187e-01        -5.9333e-01        1.5249e-01        1.9708e+00        1.9682e+00        5.2525e+01        5.3348e+02        2.7797e-03        6.0090e-03
        mass_fit_mc_mode401_momentum_costheta_401.cpp.sh.out        -3.2960e-01        -1.0205e+00        8.6739e-02        1.9692e+00        1.9682e+00        9.8798e+01        8.5622e+02        9.6172e-04        4.2678e-03
        mass_fit_mc_mode401_momentum_costheta_402.cpp.sh.out        -7.2867e-02        -8.4718e-01        3.0438e-02        1.9703e+00        1.9684e+00        9.0771e+01        8.2222e+02        8.7904e-04        4.1195e-03
        mass_fit_mc_mode401_momentum_costheta_403.cpp.sh.out        -7.8600e-01        -1.6729e+00        8.0786e-01        1.9687e+00        1.9687e+00        1.0575e+02        8.2814e+02        3.3244e-03        6.7166e-03
        mass_fit_mc_mode401_momentum_costheta_404.cpp.sh.out        4.0737e-01        -3.3904e-01        7.2133e-01        1.9688e+00        1.9673e+00        4.6820e+01        8.4719e+02        2.9538e-03        6.7755e-03
        mass_fit_mc_mode401_momentum_costheta_405.cpp.sh.out        -1.4628e-01        -2.4695e-01        7.8659e-01        1.9685e+00        1.9676e+00        6.0726e+01        7.9530e+02        3.4917e-03        6.6920e-03
        mass_fit_mc_mode401_momentum_costheta_406.cpp.sh.out        -3.7613e-01        -5.4572e-01        7.0137e-01        1.9680e+00        1.9691e+00        4.3693e+01        8.0921e+02        3.6131e-03        6.6716e-03
        mass_fit_mc_mode401_momentum_costheta_407.cpp.sh.out        -9.4732e-02        -9.9915e-01        7.6325e-01        1.9683e+00        1.9679e+00        8.2250e+01        7.4085e+02        3.4548e-03        7.1229e-03
        mass_fit_mc_mode401_momentum_costheta_408.cpp.sh.out        -3.5098e-01        -1.2985e+00        8.3070e-01        1.9689e+00        1.9689e+00        5.3224e+01        7.4574e+02        3.9337e-03        7.4926e-03
        mass_fit_mc_mode401_momentum_costheta_409.cpp.sh.out        -1.7630e-01        -9.0587e-01        6.8623e-01        1.9685e+00        1.9683e+00        4.0689e+01        7.3826e+02        3.1806e-03        7.5803e-03
        mass_fit_mc_mode401_momentum_costheta_410.cpp.sh.out        -2.9824e-01        -9.2449e-01        4.9973e-01        1.9690e+00        1.9676e+00        6.0709e+01        7.3720e+02        3.2731e-03        5.2265e-03
        mass_fit_mc_mode401_momentum_costheta_411.cpp.sh.out        -3.5143e-02        -9.1051e-01        3.8181e-02        1.9660e+00        1.9689e+00        1.0361e+02        6.6742e+02        1.5372e-03        4.0783e-03
        mass_fit_mc_mode401_momentum_costheta_412.cpp.sh.out        -1.6507e-01        -6.7766e-01        3.6385e-01        1.9679e+00        1.9689e+00        5.4657e+01        6.6132e+02        7.6004e-03        3.2312e-03
        mass_fit_mc_mode401_momentum_costheta_413.cpp.sh.out        -3.7763e-01        -4.5963e-01        5.6648e-01        1.9682e+00        1.9691e+00        2.7912e+01        7.0706e+02        3.4287e-03        7.2687e-03
        mass_fit_mc_mode401_momentum_costheta_414.cpp.sh.out        -7.5594e-01        -1.5950e+00        1.1123e-01        1.9690e+00        1.9688e+00        8.2333e+01        6.6065e+02        9.5457e-04        4.9688e-03
        mass_fit_mc_mode401_momentum_costheta_415.cpp.sh.out        -8.1124e-02        -1.2395e+00        8.4591e-01        1.9683e+00        1.9706e+00        9.0907e+01        5.9915e+02        4.8606e-03        1.8062e-03
        mass_fit_mc_mode401_momentum_costheta_416.cpp.sh.out        6.4498e-03        -2.4138e-01        7.6400e-01        1.9690e+00        1.9669e+00        3.8873e+01        6.6814e+02        3.8951e-03        9.2447e-03
        mass_fit_mc_mode401_momentum_costheta_417.cpp.sh.out        3.1353e-01        -4.9514e-01        6.7085e-01        1.9685e+00        1.9708e+00        4.6107e+01        6.1489e+02        4.1970e-03        7.0708e-03
        mass_fit_mc_mode401_momentum_costheta_418.cpp.sh.out        9.8407e-01        2.3448e-01        8.2972e-01        1.9688e+00        1.9652e+00        1.4084e+01        6.3492e+02        4.3809e-03        1.3508e-02
        mass_fit_mc_mode401_momentum_costheta_419.cpp.sh.out        -7.6393e-02        -1.2461e+00        5.7541e-01        1.9693e+00        1.9680e+00        6.5500e+01        5.6849e+02        3.6598e-03        6.8021e-03
        mass_fit_mc_mode401_momentum_costheta_420.cpp.sh.out        -2.4631e-01        -1.2048e+00        1.0195e-01        1.9708e+00        1.9686e+00        6.5631e+01        5.6832e+02        2.0464e-03        5.1527e-03
        mass_fit_mc_mode401_momentum_costheta_421.cpp.sh.out        1.3752e-01        -1.1209e+00        4.9476e-02        1.9701e+00        1.9686e+00        7.0031e+01        5.5293e+02        1.1634e-03        5.3071e-03
        mass_fit_mc_mode401_momentum_costheta_422.cpp.sh.out        5.9385e-01        -1.4546e+00        2.7380e-02        1.9555e+00        1.9690e+00        5.8881e+01        5.7813e+02        3.0721e-03        4.7740e-03
        mass_fit_mc_mode401_momentum_costheta_423.cpp.sh.out        2.5525e-01        -8.0835e-01        4.2391e-02        1.9707e+00        1.9687e+00        7.5119e+01        5.5588e+02        6.0017e-04        5.4812e-03
        mass_fit_mc_mode401_momentum_costheta_424.cpp.sh.out        7.5581e-02        -3.0985e-01        5.6589e-01        1.9687e+00        1.9684e+00        3.3658e+01        5.9130e+02        4.3676e-03        8.7211e-03
        mass_fit_mc_mode401_momentum_costheta_425.cpp.sh.out        -5.0615e-01        -5.4457e-01        9.1652e-01        1.9694e+00        1.9609e+00        3.8900e+01        5.3812e+02        5.3957e-03        2.5311e-03
        mass_fit_mc_mode401_momentum_costheta_426.cpp.sh.out        -5.4747e-02        -5.9074e-01        5.5835e-01        1.9689e+00        1.9678e+00        6.0482e+01        8.9851e+02        2.8169e-03        5.3999e-03
        mass_fit_mc_mode401_momentum_costheta_427.cpp.sh.out        -1.6166e-01        -4.0587e-01        8.3729e-01        1.9682e+00        1.9700e+00        5.3463e+01        9.1854e+02        3.4862e-03        8.5843e-03
        mass_fit_mc_mode401_momentum_costheta_428.cpp.sh.out        -1.5122e-01        -7.8820e-01        8.2903e-01        1.9684e+00        1.9707e+00        6.7606e+01        8.7937e+02        3.4611e-03        8.4847e-03
        mass_fit_mc_mode401_momentum_costheta_429.cpp.sh.out        -2.2297e-01        -5.4728e-01        1.2667e-01        1.9692e+00        1.9682e+00        7.0744e+01        8.6333e+02        1.1851e-03        4.5713e-03
        mass_fit_mc_mode401_momentum_costheta_430.cpp.sh.out        2.2621e-01        -5.2738e-01        5.2833e-01        1.9685e+00        1.9679e+00        6.8612e+01        7.8837e+02        2.8772e-03        6.2016e-03
        mass_fit_mc_mode401_momentum_costheta_431.cpp.sh.out        -2.8329e-01        -8.4284e-01        7.0394e-01        1.9683e+00        1.9686e+00        5.7921e+01        7.9211e+02        3.4340e-03        7.0692e-03
        mass_fit_mc_mode401_momentum_costheta_432.cpp.sh.out        1.0728e-02        -5.0353e-01        4.4657e-01        1.9684e+00        1.9684e+00        5.5247e+01        7.8377e+02        2.9407e-03        5.6664e-03
        mass_fit_mc_mode401_momentum_costheta_433.cpp.sh.out        1.0336e-02        -6.4348e-01        3.6990e-01        1.9694e+00        1.9684e+00        7.6762e+01        7.4121e+02        2.8300e-03        5.1880e-03
        mass_fit_mc_mode401_momentum_costheta_434.cpp.sh.out        5.9053e-01        4.9927e-01        8.4073e-01        1.9685e+00        1.9672e+00        1.4417e+01        7.8361e+02        3.7835e-03        1.1056e-02
        mass_fit_mc_mode401_momentum_costheta_435.cpp.sh.out        -1.1970e-01        -2.8061e-01        4.8040e-01        1.9683e+00        1.9696e+00        4.5361e+01        7.2462e+02        2.9215e-03        5.8219e-03
        mass_fit_mc_mode401_momentum_costheta_436.cpp.sh.out        1.0000e+00        -2.0701e+00        6.1473e-01        1.9684e+00        1.9683e+00        5.5710e+01        6.7029e+02        3.1573e-03        6.5318e-03
        mass_fit_mc_mode401_momentum_costheta_437.cpp.sh.out        -7.5180e-02        9.8204e-01        7.7783e-01        1.9686e+00        1.9684e+00        1.3324e+01        6.9558e+02        4.0976e-03        1.0091e-02
        mass_fit_mc_mode401_momentum_costheta_438.cpp.sh.out        8.4992e-03        -6.0755e-01        6.1863e-01        1.9683e+00        1.9679e+00        4.6862e+01        6.3718e+02        3.1222e-03        6.8055e-03
        mass_fit_mc_mode401_momentum_costheta_439.cpp.sh.out        -5.7463e-02        -6.5375e-01        1.7306e-01        1.9678e+00        1.9689e+00        6.2898e+01        5.9411e+02        1.8680e-03        4.6623e-03
        mass_fit_mc_mode401_momentum_costheta_440.cpp.sh.out        -1.6475e-01        -4.7257e-01        8.2235e-01        1.9684e+00        1.9709e+00        5.7810e+01        5.9933e+02        4.0296e-03        6.2762e-03
        mass_fit_mc_mode401_momentum_costheta_441.cpp.sh.out        9.2549e-01        -7.4138e-01        8.0751e-01        1.9691e+00        1.9642e+00        2.6404e+01        6.0363e+02        4.1608e-03        1.0238e-02
        mass_fit_mc_mode401_momentum_costheta_442.cpp.sh.out        -3.0757e-01        -1.0790e+00        4.8078e-01        1.9683e+00        1.9690e+00        6.8885e+01        5.0113e+02        6.3237e-03        3.3206e-03
        mass_fit_mc_mode401_momentum_costheta_443.cpp.sh.out        -3.4068e-02        -8.3849e-01        3.6871e-01        1.9682e+00        1.9691e+00        6.2845e+01        5.1596e+02        2.6809e-03        6.0306e-03
        mass_fit_mc_mode401_momentum_costheta_444.cpp.sh.out        -3.1475e-01        -9.1596e-01        8.9740e-02        1.9670e+00        1.9689e+00        7.0246e+01        4.8474e+02        1.2443e-03        5.3286e-03
        mass_fit_mc_mode401_momentum_costheta_445.cpp.sh.out        -3.4173e-01        -1.3723e+00        8.5471e-01        1.9690e+00        1.9632e+00        8.5669e+01        4.8840e+02        4.5944e-03        5.8954e-03
        mass_fit_mc_mode401_momentum_costheta_446.cpp.sh.out        -1.1286e+00        -2.6271e+00        1.2614e-01        1.9691e+00        1.9688e+00        1.4885e+02        4.2924e+02        2.2004e-03        5.0747e-03
        mass_fit_mc_mode401_momentum_costheta_447.cpp.sh.out        -4.0259e-01        4.2369e-01        6.9319e-01        1.9683e+00        1.9698e+00        3.0073e+01        5.3095e+02        4.0439e-03        9.7853e-03
        mass_fit_mc_mode401_momentum_costheta_448.cpp.sh.out        -1.8672e-01        -1.1932e+00        5.1252e-01        1.9696e+00        1.9677e+00        9.9861e+01        4.9714e+02        3.4024e-03        6.3483e-03
        mass_fit_mc_mode401_momentum_costheta_449.cpp.sh.out        -8.0078e-01        -1.9500e+00        3.7225e-02        1.9669e+00        1.9685e+00        7.6577e+01        4.4642e+02        4.6020e-04        5.4837e-03
        mass_fit_mc_mode401_momentum_costheta_450.cpp.sh.out        -7.9099e-01        -1.4112e+00        4.4129e-02        1.9630e+00        1.9687e+00        7.4478e+01        4.3552e+02        9.1364e-04        4.9884e-03
        mass_fit_mc_mode401_momentum_costheta_451.cpp.sh.out        1.2688e-01        -6.1265e-01        6.9480e-01        1.9683e+00        1.9678e+00        4.7832e+01        8.9323e+02        3.0233e-03        7.0674e-03
        mass_fit_mc_mode401_momentum_costheta_452.cpp.sh.out        2.9928e-01        -1.9853e-01        6.7050e-01        1.9687e+00        1.9675e+00        5.1814e+01        9.2221e+02        3.1684e-03        6.6374e-03
        mass_fit_mc_mode401_momentum_costheta_453.cpp.sh.out        -8.7033e-02        -1.3873e+00        3.2304e-01        1.9681e+00        1.9687e+00        7.2550e+01        8.3940e+02        2.1040e-03        4.3558e-03
        mass_fit_mc_mode401_momentum_costheta_454.cpp.sh.out        -4.7004e-01        -6.1245e-01        5.7395e-01        1.9687e+00        1.9676e+00        6.2054e+01        8.6991e+02        3.0897e-03        6.2969e-03
        mass_fit_mc_mode401_momentum_costheta_455.cpp.sh.out        3.0415e-01        7.9523e-01        8.1185e-01        1.9684e+00        1.9684e+00        8.2020e+00        8.7877e+02        3.5992e-03        9.9008e-03
        mass_fit_mc_mode401_momentum_costheta_456.cpp.sh.out        -3.1536e-01        -2.5604e+00        3.9673e-01        1.9694e+00        1.9679e+00        1.1977e+02        7.1223e+02        3.2146e-03        4.3843e-03
        mass_fit_mc_mode401_momentum_costheta_457.cpp.sh.out        2.6072e-01        -5.5156e-01        2.2373e-02        1.9693e+00        1.9687e+00        6.3036e+01        7.4800e+02        1.2429e-04        4.1726e-03
        mass_fit_mc_mode401_momentum_costheta_458.cpp.sh.out        -1.7857e-02        -9.5038e-01        8.2499e-02        1.9695e+00        1.9685e+00        6.3068e+01        6.8893e+02        1.3548e-03        4.6018e-03
        mass_fit_mc_mode401_momentum_costheta_459.cpp.sh.out        2.1552e-01        -1.1629e+00        6.2051e-02        1.9710e+00        1.9684e+00        9.9573e+01        6.6243e+02        2.0635e-03        3.8211e-03
        mass_fit_mc_mode401_momentum_costheta_460.cpp.sh.out        -6.4784e-01        -1.5040e+00        2.8676e-01        1.9695e+00        1.9681e+00        7.4935e+01        6.4806e+02        2.7006e-03        4.4355e-03
        mass_fit_mc_mode401_momentum_costheta_461.cpp.sh.out        -2.1508e-01        -8.6934e-01        5.9179e-01        1.9690e+00        1.9683e+00        6.4714e+01        6.3623e+02        3.3093e-03        6.2355e-03
        mass_fit_mc_mode401_momentum_costheta_462.cpp.sh.out        9.9930e-02        -5.9133e-01        6.8490e-01        1.9690e+00        1.9683e+00        3.7450e+01        6.1856e+02        3.9285e-03        6.9226e-03
        mass_fit_mc_mode401_momentum_costheta_463.cpp.sh.out        -1.8948e-01        -3.1075e-01        4.9292e-01        1.9685e+00        1.9691e+00        6.1702e+01        5.9727e+02        3.1249e-03        7.2186e-03
        mass_fit_mc_mode401_momentum_costheta_464.cpp.sh.out        4.8082e-01        -2.9588e+00        1.2560e-01        1.9672e+00        1.9692e+00        6.6434e+01        5.5255e+02        2.5747e-03        5.0743e-03
        mass_fit_mc_mode401_momentum_costheta_465.cpp.sh.out        2.6573e-01        -5.9179e-01        1.0369e-01        1.9677e+00        1.9688e+00        6.5593e+01        5.3841e+02        2.5879e-03        5.1170e-03
        mass_fit_mc_mode401_momentum_costheta_466.cpp.sh.out        2.2579e-01        3.9459e-01        7.3967e-01        1.9686e+00        1.9701e+00        1.3863e+01        5.1717e+02        4.1212e-03        9.8903e-03
        mass_fit_mc_mode401_momentum_costheta_467.cpp.sh.out        9.9825e-02        -1.5352e+00        1.3706e-01        1.9685e+00        1.9690e+00        5.9685e+01        4.4630e+02        1.3440e-03        4.7795e-03
        mass_fit_mc_mode401_momentum_costheta_468.cpp.sh.out        4.5525e-01        -9.7780e-01        7.6516e-01        1.9684e+00        1.9678e+00        5.6054e+01        4.0793e+02        4.0947e-03        7.2435e-03
        mass_fit_mc_mode401_momentum_costheta_469.cpp.sh.out        1.5966e-01        -9.3912e-01        6.6295e-02        1.9677e+00        1.9688e+00        6.9177e+01        4.0081e+02        8.3204e-04        5.1092e-03
        mass_fit_mc_mode401_momentum_costheta_470.cpp.sh.out        1.3956e-01        -9.5664e-01        6.1582e-01        1.9683e+00        1.9683e+00        8.0868e+01        3.6413e+02        3.6221e-03        6.7574e-03
        mass_fit_mc_mode401_momentum_costheta_471.cpp.sh.out        -1.2888e+00        -2.5000e+00        6.8486e-02        1.9673e+00        1.9693e+00        9.1742e+01        3.7833e+02        9.8571e-04        4.7917e-03
        mass_fit_mc_mode401_momentum_costheta_472.cpp.sh.out        -5.9006e-02        -8.4413e-01        7.5406e-02        1.9728e+00        1.9688e+00        6.8653e+01        3.7641e+02        1.3641e-03        5.2151e-03
        mass_fit_mc_mode401_momentum_costheta_473.cpp.sh.out        1.1823e-01        -1.5254e+00        4.3512e-01        1.9685e+00        1.9694e+00        5.4582e+01        3.6940e+02        3.8405e-03        6.6949e-03
        mass_fit_mc_mode401_momentum_costheta_474.cpp.sh.out        -7.0234e-02        -1.3902e+00        8.3495e-01        1.9687e+00        1.9671e+00        5.4410e+01        3.6856e+02        4.5469e-03        9.4478e-03
        mass_fit_mc_mode401_momentum_costheta_475.cpp.sh.out        6.0597e-04        -5.8876e-01        3.6131e-02        1.9698e+00        1.9682e+00        5.0909e+01        3.4810e+02        8.2384e-04        5.4461e-03
        mass_fit_mc_mode401_momentum_costheta_476.cpp.sh.out        2.7810e-02        -5.8667e-01        8.4712e-01        1.9685e+00        1.9676e+00        2.7722e+01        9.4133e+02        3.3950e-03        1.0827e-02
        mass_fit_mc_mode401_momentum_costheta_477.cpp.sh.out        -8.7407e-02        -6.7552e-01        4.7006e-01        1.9687e+00        1.9685e+00        7.1581e+01        8.4627e+02        2.6765e-03        5.3523e-03
        mass_fit_mc_mode401_momentum_costheta_478.cpp.sh.out        -2.8652e-01        -1.0335e+00        8.5976e-01        1.9686e+00        1.9668e+00        6.9213e+01        8.8077e+02        3.7205e-03        7.5701e-03
        mass_fit_mc_mode401_momentum_costheta_479.cpp.sh.out        2.3764e-02        -6.7630e-01        4.3945e-01        1.9682e+00        1.9691e+00        4.7652e+01        8.5348e+02        2.5948e-03        5.2991e-03
        mass_fit_mc_mode401_momentum_costheta_480.cpp.sh.out        -4.4899e-01        -3.0000e+00        6.1759e-02        1.9653e+00        1.9687e+00        1.2747e+02        7.4654e+02        1.3363e-03        3.9575e-03
        mass_fit_mc_mode401_momentum_costheta_481.cpp.sh.out        -1.9767e-01        -6.0954e-02        5.9354e-01        1.9684e+00        1.9689e+00        4.4692e+01        7.6930e+02        3.2010e-03        6.2302e-03
        mass_fit_mc_mode401_momentum_costheta_482.cpp.sh.out        9.9993e-01        -1.5602e+00        7.7885e-01        1.9684e+00        1.9684e+00        3.5273e+01        7.4976e+02        3.6400e-03        8.5169e-03
        mass_fit_mc_mode401_momentum_costheta_483.cpp.sh.out        7.4569e-02        -8.7820e-01        6.6244e-01        1.9687e+00        1.9685e+00        2.9488e+01        7.5155e+02        3.3968e-03        8.5083e-03
        mass_fit_mc_mode401_momentum_costheta_484.cpp.sh.out        3.3876e-01        1.3893e-01        5.9005e-01        1.9686e+00        1.9685e+00        3.0752e+01        7.1621e+02        3.3850e-03        7.7219e-03
        mass_fit_mc_mode401_momentum_costheta_485.cpp.sh.out        -1.2016e+00        -2.1871e+00        2.1866e-01        1.9690e+00        1.9689e+00        6.8967e+01        6.2316e+02        2.5540e-03        5.2159e-03
        mass_fit_mc_mode401_momentum_costheta_486.cpp.sh.out        3.7136e-01        -8.2782e-01        4.2108e-01        1.9692e+00        1.9681e+00        6.6617e+01        6.2441e+02        3.1844e-03        5.4286e-03
        mass_fit_mc_mode401_momentum_costheta_487.cpp.sh.out        -1.0368e-01        -7.0847e-01        2.0033e-01        1.9716e+00        1.9681e+00        6.4753e+01        5.6123e+02        3.1668e-03        4.7523e-03
        mass_fit_mc_mode401_momentum_costheta_488.cpp.sh.out        2.5575e-01        -7.1564e-01        2.0691e-01        1.9700e+00        1.9689e+00        3.8691e+01        5.2326e+02        2.9373e-03        5.3414e-03
        mass_fit_mc_mode401_momentum_costheta_489.cpp.sh.out        -2.8813e-01        9.6259e-01        8.1966e-01        1.9690e+00        1.9677e+00        9.0701e+00        5.0994e+02        4.4802e-03        1.3003e-02
        mass_fit_mc_mode401_momentum_costheta_490.cpp.sh.out        -3.2239e-01        4.4302e-01        3.7716e-01        1.9686e+00        1.9696e+00        3.9451e+01        4.7542e+02        3.1317e-03        6.6956e-03
        mass_fit_mc_mode401_momentum_costheta_491.cpp.sh.out        -7.2692e-02        -8.5797e-01        2.8989e-01        1.9684e+00        1.9688e+00        6.8421e+01        4.2156e+02        3.2765e-03        5.5797e-03
        mass_fit_mc_mode401_momentum_costheta_492.cpp.sh.out        -8.3533e-01        8.8877e-01        4.1216e-01        1.9689e+00        1.9686e+00        1.0348e+01        4.0365e+02        7.9631e-03        3.6917e-03
        mass_fit_mc_mode401_momentum_costheta_493.cpp.sh.out        -1.0559e+00        -1.9022e+00        2.2557e-01        1.9629e+00        1.9703e+00        8.5436e+01        3.1461e+02        2.7079e-03        3.6422e-03
        mass_fit_mc_mode401_momentum_costheta_494.cpp.sh.out        -3.6465e-01        -1.7915e+00        2.2519e-01        1.9675e+00        1.9692e+00        7.5014e+01        2.5101e+02        1.7043e-03        5.5572e-03
        mass_fit_mc_mode401_momentum_costheta_495.cpp.sh.out        5.4949e-01        -2.0000e+00        3.3103e-02        1.9579e+00        1.9692e+00        6.9903e+01        2.9316e+02        2.8159e-03        4.7896e-03
        mass_fit_mc_mode401_momentum_costheta_496.cpp.sh.out        -1.9232e-01        -1.3738e+00        1.7934e-01        1.9700e+00        1.9683e+00        4.7863e+01        2.4817e+02        2.1246e-03        5.8109e-03
        mass_fit_mc_mode401_momentum_costheta_497.cpp.sh.out        4.4870e-01        6.9135e-01        3.8397e-01        1.9691e+00        1.9683e+00        2.1556e+01        2.2842e+02        2.7221e-03        6.6954e-03
        mass_fit_mc_mode401_momentum_costheta_498.cpp.sh.out        7.7912e-02        -2.0000e+00        5.6614e-02        1.9667e+00        1.9681e+00        5.4784e+01        1.8521e+02        2.4784e-04        4.8315e-03
        mass_fit_mc_mode401_momentum_costheta_499.cpp.sh.out        8.8461e-02        -3.8245e-01        1.2162e-01        1.9687e+00        1.9691e+00        3.3756e+01        2.0323e+02        2.0533e-03        7.1295e-03
        mass_fit_mc_mode401_momentum_costheta_500.cpp.sh.out        2.2467e-01        -2.9727e-01        2.1748e-01        1.9678e+00        1.9694e+00        1.4169e+01        1.8180e+02        1.9505e-03        7.9044e-03
